core_material,core_class,core_material_id,shell_material,shell_class,shell_material_id,core_Eg_eV,core_chi_eV,core_chi_is_estimated,shell_Eg_eV,shell_chi_eV,shell_chi_is_estimated,shell_dielectric_constant_est,shell_dielectric_constant_source,band_alignment,dEc_eV,dEv_eV,core_radius_nm,shell_thickness_nm,trap_density_cm3,voltage_max_V,hysteresis_window_V,on_off_ratio,retention_time_s,endurance_cycles
NaAl(PS3)2,inorganic,mp-1189227,Li2PbO3,inorganic,mp-22450,2.6436,-1.5929805024302754,True,1.044,-0.5654291408633334,True,30.81237459333333,MP_DFPT_real,"Type I (straddling, core confines shell)",1.027551361566942,0.5720486384330581,2.8408232661809687,0.8334119340411488,2.0195742048004733e+18,4.919141678484127,0.9348440280354319,266.5171477317752,2215040.9643677883,146253.94845349793
SiI4,inorganic,mp-635441,K2SeBr6,inorganic,mp-23036,2.8561,-0.2495642863611955,True,1.6978,-0.5839595336633603,True,21.27197911332808,MP_DFPT_real,Type II (staggered),-0.3343952473021648,1.4926952473021649,4.537089211724259,1.8860039386315233,2.1696977579524093e+17,1.1707754534318193,0.1829367921255985,59.49658759971871,10257670077.03638,339895.0227525426
SiI4,inorganic,mp-635441,K2SeBr6,inorganic,mp-23036,2.8561,-0.2495642863611955,True,1.6978,-0.5839595336633603,True,21.27197911332808,MP_DFPT_real,Type II (staggered),-0.3343952473021648,1.4926952473021649,5.039918714236297,0.7318712335674427,4858563379590426.0,3.970817606629104,0.21636871960882753,7.974041186150085,10272338698.586056,1614452.0680885646
SiI4,inorganic,mp-635441,K2SeBr6,inorganic,mp-23036,2.8561,-0.2495642863611955,True,1.6978,-0.5839595336633603,True,21.27197911332808,MP_DFPT_real,Type II (staggered),-0.3343952473021648,1.4926952473021649,2.6415950624096203,2.800039847611754,1802117765839786.0,3.12557718431584,0.09418958662322037,3.1018218109217517,10466665010.432,1991017.7572858958
SiI4,inorganic,mp-635441,K2SeBr6,inorganic,mp-23036,2.8561,-0.2495642863611955,True,1.6978,-0.5839595336633603,True,21.27197911332808,MP_DFPT_real,Type II (staggered),-0.3343952473021648,1.4926952473021649,1.5128501576788793,1.2194959131615855,2.674180386610029e+17,1.5170743893459653,0.21376765667051728,64.97254796569949,9964929524.131422,321894.20642378984
Ti(SeO3)2,inorganic,mp-29260,Sb2S19F12,inorganic,mp-723419,2.4447,-0.371346374269752,True,1.9712,1.3115619500468378,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.6829083243165899,-1.2094083243165898,4.499469824910041,0.6996134931326217,8.318861927482124e+17,3.6983256300258236,1.2545603434460129,160.69125343501366,9676410724.55025,219113.00013063435
Ti(SeO3)2,inorganic,mp-29260,Sb2S19F12,inorganic,mp-723419,2.4447,-0.371346374269752,True,1.9712,1.3115619500468378,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.6829083243165899,-1.2094083243165898,4.646141302624524,0.34962651373774345,1026529421857064.5,2.6811948955966676,0.0891062558750539,4.624857672153164,9721488702.46598,2373529.6612200392
Ti(SeO3)2,inorganic,mp-29260,Sb2S19F12,inorganic,mp-723419,2.4447,-0.371346374269752,True,1.9712,1.3115619500468378,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.6829083243165899,-1.2094083243165898,3.6238414852993075,1.1745807710433098,4591485092469241.0,1.0176329059890654,0.08727117395527094,7.393420065568248,10046246205.660303,1519680.1120721705
Ti(SeO3)2,inorganic,mp-29260,Sb2S19F12,inorganic,mp-723419,2.4447,-0.371346374269752,True,1.9712,1.3115619500468378,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.6829083243165899,-1.2094083243165898,3.998388851346415,1.336939283827197,1.0434870622392045e+18,3.438152279272395,1.1416499915541007,182.91154133364134,9489373208.258698,193804.39793199848
K2PbO3,inorganic,mp-561277,KLiS,inorganic,mp-8430,1.1376,-0.9248251948183364,True,3.0571,-2.463567392307167,True,8.678865783333332,MP_DFPT_real,"Type I (straddling, shell confines core)",-1.5387421974888307,-0.38075780251116953,4.221658504863299,2.8259764777849052,7.885734772859403e+16,4.14592708991329,0.8389696988017601,25.064642078891506,9495358735.37531,495171.6176568238
K2PbO3,inorganic,mp-561277,KLiS,inorganic,mp-8430,1.1376,-0.9248251948183364,True,3.0571,-2.463567392307167,True,8.678865783333332,MP_DFPT_real,"Type I (straddling, shell confines core)",-1.5387421974888307,-0.38075780251116953,3.653005071220127,1.045218907046566,3.592411706855006e+16,1.0041620804939824,0.17255196119568847,24.62314683276016,9103912521.250921,756651.1220213394
K2PbO3,inorganic,mp-561277,KLiS,inorganic,mp-8430,1.1376,-0.9248251948183364,True,3.0571,-2.463567392307167,True,8.678865783333332,MP_DFPT_real,"Type I (straddling, shell confines core)",-1.5387421974888307,-0.38075780251116953,5.9133469630064806,2.2677201413224726,2.3061140482500778e+17,4.735274241469885,1.316852486829855,57.23900116391482,9791664910.661966,339618.1093324905
K2PbO3,inorganic,mp-561277,KLiS,inorganic,mp-8430,1.1376,-0.9248251948183364,True,3.0571,-2.463567392307167,True,8.678865783333332,MP_DFPT_real,"Type I (straddling, shell confines core)",-1.5387421974888307,-0.38075780251116953,1.6657306388809154,2.61419941638413,3.831132823522174e+17,4.391824937520854,1.119067601173591,71.18213042664443,10047903755.57795,288515.1110811578
Li10Sn(PSe6)2,inorganic,mp-721252,NaInS2,inorganic,mp-20289,1.3659,-0.6333664979712088,True,1.8412,-1.618714970330985,True,16.001557756666674,MP_DFPT_real,Type II (staggered),-0.9853484723597763,0.5100484723597762,5.135706315578046,2.9949468313576326,2351066921741841.0,4.855542786922184,0.18945363957966319,3.352131161628693,10235427247.20676,1884580.4342560035
Li10Sn(PSe6)2,inorganic,mp-721252,NaInS2,inorganic,mp-20289,1.3659,-0.6333664979712088,True,1.8412,-1.618714970330985,True,16.001557756666674,MP_DFPT_real,Type II (staggered),-0.9853484723597763,0.5100484723597762,4.398302873817059,1.3131387041359548,2.850262923825857e+16,4.4062962411619715,0.5045580808863386,19.38028647929839,7052049.052806436,831716.8423634488
Li10Sn(PSe6)2,inorganic,mp-721252,NaInS2,inorganic,mp-20289,1.3659,-0.6333664979712088,True,1.8412,-1.618714970330985,True,16.001557756666674,MP_DFPT_real,Type II (staggered),-0.9853484723597763,0.5100484723597762,1.6061294800652042,1.0746077826154576,7.571129545033645e+16,4.3922108457740405,0.5552073949974872,35.41009287954701,1936453.6168008281,525526.3967823286
Li10Sn(PSe6)2,inorganic,mp-721252,NaInS2,inorganic,mp-20289,1.3659,-0.6333664979712088,True,1.8412,-1.618714970330985,True,16.001557756666674,MP_DFPT_real,Type II (staggered),-0.9853484723597763,0.5100484723597762,4.910161183377429,1.6876659211663274,1.7029186577297178e+18,3.854937696417278,1.055748264033194,192.31045413375745,61147200.100493595,151414.56725787683
Na3P(SO)2,inorganic,mp-558432,SbAsPCl13,inorganic,mp-569209,3.2791999999999994,-0.9043704799168476,True,2.1081,0.3304288200651006,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.2347992999819482,-0.06369929998194879,1.935283575081628,0.5337851982307287,9.12881503614503e+16,4.759661450640488,1.0155465913255493,47.53014523542255,1161955940.399605,505589.06691509206
Na3P(SO)2,inorganic,mp-558432,SbAsPCl13,inorganic,mp-569209,3.2791999999999994,-0.9043704799168476,True,2.1081,0.3304288200651006,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.2347992999819482,-0.06369929998194879,5.076361067819208,1.9584209400965624,2.3444916803640656e+16,4.219501228425889,0.6729864001334456,14.069362642643666,11178899861.687359,876313.8362494597
Na3P(SO)2,inorganic,mp-558432,SbAsPCl13,inorganic,mp-569209,3.2791999999999994,-0.9043704799168476,True,2.1081,0.3304288200651006,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.2347992999819482,-0.06369929998194879,4.568163230356221,0.5316953126003552,3.9139322216185075e+17,2.80648190521119,0.8177754173778204,117.48297313163951,1189938886.223353,299740.0964980285
Na3P(SO)2,inorganic,mp-558432,SbAsPCl13,inorganic,mp-569209,3.2791999999999994,-0.9043704799168476,True,2.1081,0.3304288200651006,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.2347992999819482,-0.06369929998194879,5.054759800416431,1.6924913080898876,6.191552172412993e+17,3.591008089079436,1.0450633859990912,109.97217610664659,10524535209.188623,256279.89142495565
K2ZnO2,inorganic,mp-8187,KSb2PO8,inorganic,mp-556756,1.9792,-1.159324036952965,True,2.2122,-0.8836627976527285,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),0.27566123930023645,-0.5086612393002365,5.625513581279548,2.163680047016956,2257495928351457.0,2.8696959449640964,0.1264953808469976,3.238165340667509,10.22155229904274,1463824.7627186363
K2ZnO2,inorganic,mp-8187,KSb2PO8,inorganic,mp-556756,1.9792,-1.159324036952965,True,2.2122,-0.8836627976527285,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),0.27566123930023645,-0.5086612393002365,3.612325750781478,1.0574650565603723,1.2296116435874511e+18,4.486853726832997,1.1739469265833966,79.00082034277304,0.015770616403232983,126886.18760009944
K2ZnO2,inorganic,mp-8187,KSb2PO8,inorganic,mp-556756,1.9792,-1.159324036952965,True,2.2122,-0.8836627976527285,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),0.27566123930023645,-0.5086612393002365,2.3760823998416245,2.342800258452558,7.590260160235984e+16,3.9409269322970393,0.5691336927891438,14.862771073607394,25.483253109092377,420251.49897824344
K2ZnO2,inorganic,mp-8187,KSb2PO8,inorganic,mp-556756,1.9792,-1.159324036952965,True,2.2122,-0.8836627976527285,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),0.27566123930023645,-0.5086612393002365,5.964806965256829,0.580379716754351,1911407104698895.5,2.715750485929109,0.10525539470702017,5.00244016421215,0.0011278874833086264,1496707.727146143
K5In3(SiO3)7,inorganic,mp-557237,SnTe3O8,inorganic,mp-12231,3.4923,-2.193242460039291,True,2.9251,-0.337357591766759,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.8558848682725317,-1.2886848682725316,4.654971078982676,1.480250196789273,4.293154597851164e+18,4.067323860385186,1.711755257964895,396.68127772830894,9845342198.972744,121268.45966662868
K5In3(SiO3)7,inorganic,mp-557237,SnTe3O8,inorganic,mp-12231,3.4923,-2.193242460039291,True,2.9251,-0.337357591766759,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.8558848682725317,-1.2886848682725316,4.8181710769096355,0.9834904016524497,2.1988068590003126e+17,3.6677917974225793,0.9634142090174682,72.23457164080888,9528735366.386152,385427.1899783585
K5In3(SiO3)7,inorganic,mp-557237,SnTe3O8,inorganic,mp-12231,3.4923,-2.193242460039291,True,2.9251,-0.337357591766759,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.8558848682725317,-1.2886848682725316,3.342049387800372,0.872823516121197,2877579048269325.5,4.0488095951471745,0.22046747872400804,5.893941579201085,9977056952.93227,1775748.028268271
K5In3(SiO3)7,inorganic,mp-557237,SnTe3O8,inorganic,mp-12231,3.4923,-2.193242460039291,True,2.9251,-0.337357591766759,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),1.8558848682725317,-1.2886848682725316,1.5797991322115368,0.6114756467727955,3.2847083841245024e+16,4.754628022279614,0.7744458672621339,26.24277933771441,9293980243.560242,852764.4443845716
K2Ge2Se5,inorganic,mp-29388,LiCaAs,inorganic,mp-1095289,1.8029,-1.369057198184858,True,1.0806125397249664,-1.7662333430616073,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.39717614487674924,1.1194636051517828,4.47113546509543,2.745864924008446,3.170355046546628e+17,1.146418908110852,0.2971865911309252,60.4573835108195,10074913849.267849,299710.3427308895
K2Ge2Se5,inorganic,mp-29388,LiCaAs,inorganic,mp-1095289,1.8029,-1.369057198184858,True,1.0806125397249664,-1.7662333430616073,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.39717614487674924,1.1194636051517828,3.033950038431049,2.820676862962987,7.921969941074926e+18,1.0131563315235539,0.41416504690366635,397.44527916557706,10104208930.93189,81051.20053335727
K2Ge2Se5,inorganic,mp-29388,LiCaAs,inorganic,mp-1095289,1.8029,-1.369057198184858,True,1.0806125397249664,-1.7662333430616073,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.39717614487674924,1.1194636051517828,3.4214724098322704,0.9656088027161562,1.5595573555777328e+16,3.277612465110955,0.4287164553968194,13.543858997790718,162992643.67159128,960842.8474633573
K2Ge2Se5,inorganic,mp-29388,LiCaAs,inorganic,mp-1095289,1.8029,-1.369057198184858,True,1.0806125397249664,-1.7662333430616073,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.39717614487674924,1.1194636051517828,3.079060306973696,1.932355769136184,9.953298741193552e+18,1.8056036662828827,0.729470376837876,549.7651969428362,10216237452.734207,78015.13051897986
Ca7SiN6,inorganic,mp-1029474,Sb9Se4F39,inorganic,mp-15380,1.8303,-1.1680941382393084,True,1.9538,1.1978640927161406,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),2.365958230955449,-2.4894582309554494,1.587414098576116,2.5187555981924215,1.5774006612595244e+16,3.9683474384684527,0.545924457765599,9.174551687802408,10234670483.107094,1023852.3097698825
Ca7SiN6,inorganic,mp-1029474,Sb9Se4F39,inorganic,mp-15380,1.8303,-1.1680941382393084,True,1.9538,1.1978640927161406,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),2.365958230955449,-2.4894582309554494,5.139172130913531,1.7992818930983665,3.4127629823869573e+18,3.8100194897957076,1.617982919977251,349.47747267347034,9917504124.932411,123138.05416821352
Ca7SiN6,inorganic,mp-1029474,Sb9Se4F39,inorganic,mp-15380,1.8303,-1.1680941382393084,True,1.9538,1.1978640927161406,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),2.365958230955449,-2.4894582309554494,5.178021333473442,1.4952583977121097,5.539690729152187e+18,3.3163735060609456,1.3812137104429145,504.78396558930723,9060561973.93865,104490.3778074877
Ca7SiN6,inorganic,mp-1029474,Sb9Se4F39,inorganic,mp-15380,1.8303,-1.1680941382393084,True,1.9538,1.1978640927161406,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),2.365958230955449,-2.4894582309554494,2.519602123026683,2.749037090405298,4.485021995453836e+17,2.522817762470112,0.7167362384016895,74.50567073845848,9883733400.276636,272514.22978145315
K3GaO3,inorganic,mp-13743,K2Sn(AsS3)2,inorganic,mp-10776,2.6237,-1.9323219460203784,True,1.0364,-0.7145443075839264,True,12.257500683333332,MP_DFPT_real,"Type I (straddling, core confines shell)",1.217777638436452,0.3695223615635479,3.2231489561438273,2.634545342208973,2.212479011209372e+17,4.79432856206037,1.0508586332184418,55.73004250555683,10609935412.075191,347700.77333565813
K3GaO3,inorganic,mp-13743,K2Sn(AsS3)2,inorganic,mp-10776,2.6237,-1.9323219460203784,True,1.0364,-0.7145443075839264,True,12.257500683333332,MP_DFPT_real,"Type I (straddling, core confines shell)",1.217777638436452,0.3695223615635479,4.341353480447051,0.37229994504791897,5.985318994197462e+18,4.690395334390551,1.6540421749232668,633.8134005377816,237328221.85141605,89794.67429179046
K3GaO3,inorganic,mp-13743,K2Sn(AsS3)2,inorganic,mp-10776,2.6237,-1.9323219460203784,True,1.0364,-0.7145443075839264,True,12.257500683333332,MP_DFPT_real,"Type I (straddling, core confines shell)",1.217777638436452,0.3695223615635479,5.7454466623343,2.0104837462542475,2635142010615834.5,4.229785058454889,0.21898207108115333,4.582919095761499,9194095866.199286,1787482.1368551888
K3GaO3,inorganic,mp-13743,K2Sn(AsS3)2,inorganic,mp-10776,2.6237,-1.9323219460203784,True,1.0364,-0.7145443075839264,True,12.257500683333332,MP_DFPT_real,"Type I (straddling, core confines shell)",1.217777638436452,0.3695223615635479,5.959508537094056,2.5173368447319637,4.614739592258602e+18,3.1245749079364797,1.0938828828375735,319.50814117207847,10708136810.299498,98835.8227555655
LiCa11Sb9,inorganic,mp-1211639,KPSe6,inorganic,mp-18625,0.8044000000000002,-1.7235432093189926,True,1.8828,-1.130621990030086,True,13.947724476666666,MP_DFPT_real,Type II (staggered),0.5929212192889066,-1.6713212192889064,3.3792276786468936,2.5110588720328475,7.149326495600212e+16,3.022573554557663,0.526129786729026,23.655271876736865,8985418140.58587,566698.6434176211
LiCa11Sb9,inorganic,mp-1211639,KPSe6,inorganic,mp-18625,0.8044000000000002,-1.7235432093189926,True,1.8828,-1.130621990030086,True,13.947724476666666,MP_DFPT_real,Type II (staggered),0.5929212192889066,-1.6713212192889064,1.9236145580717798,2.5336180363451852,1.1441100682231392e+17,1.6756215723615924,0.2565185065663781,34.00041785182186,9963136560.522667,467284.505990415
LiCa11Sb9,inorganic,mp-1211639,KPSe6,inorganic,mp-18625,0.8044000000000002,-1.7235432093189926,True,1.8828,-1.130621990030086,True,13.947724476666666,MP_DFPT_real,Type II (staggered),0.5929212192889066,-1.6713212192889064,3.9902316407390708,1.6211027949012737,1042796493083452.1,1.561977497306301,0.039558175071895144,3.472093765773474,9841331442.616415,2500289.19503981
LiCa11Sb9,inorganic,mp-1211639,KPSe6,inorganic,mp-18625,0.8044000000000002,-1.7235432093189926,True,1.8828,-1.130621990030086,True,13.947724476666666,MP_DFPT_real,Type II (staggered),0.5929212192889066,-1.6713212192889064,2.827580981425009,0.3674843387982202,2724854049122626.5,3.651537068467356,0.16959773614478219,6.278199881685236,9156144724.078308,1847375.6421056173
Sb7Se8F35,inorganic,mp-28684,Li10Sn(PSe6)2,inorganic,mp-721252,1.8882,1.2306640927161403,True,1.3659,-0.6333664979712088,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),-1.864030590687349,2.3863305906873493,3.8788407683572146,1.2406152335675895,1.0586729066860709e+18,4.03891128522681,1.286974820699553,172.2067265715772,10263728654.573494,177596.19139008212
Sb7Se8F35,inorganic,mp-28684,Li10Sn(PSe6)2,inorganic,mp-721252,1.8882,1.2306640927161403,True,1.3659,-0.6333664979712088,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),-1.864030590687349,2.3863305906873493,5.729163031226158,2.714777969387784,9.2058465600795e+17,1.3737197313833667,0.5076060474933219,121.49155227986728,9978078684.487518,195453.11087259068
Sb7Se8F35,inorganic,mp-28684,Li10Sn(PSe6)2,inorganic,mp-721252,1.8882,1.2306640927161403,True,1.3659,-0.6333664979712088,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),-1.864030590687349,2.3863305906873493,1.6763974654317186,2.4981106583879127,6535779317046389.0,3.323566904195805,0.31100937152993097,6.284236645706656,9656951678.629599,1423622.3780344536
Sb7Se8F35,inorganic,mp-28684,Li10Sn(PSe6)2,inorganic,mp-721252,1.8882,1.2306640927161403,True,1.3659,-0.6333664979712088,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),-1.864030590687349,2.3863305906873493,3.6241668341629816,2.54940967126284,8.306537812905914e+16,3.5528038457546463,0.6992629565512445,25.746955404773118,9439906957.34946,546519.8378171952
KSn2F5,inorganic,mp-686016,Ca3PI3,inorganic,mp-27272,2.9857,-1.2258533101608702,True,2.1548,-1.205181098124906,True,10.012823776666538,MP_DFPT_real,"Type I (straddling, core confines shell)",0.020672212035964144,0.810227787964036,3.9968804765159893,1.7725347610977025,2.0638296810101217e+18,2.267952588499348,0.7010260932741471,182.27341947464745,114121.4777417364,140829.70969052048
KSn2F5,inorganic,mp-686016,Ca3PI3,inorganic,mp-27272,2.9857,-1.2258533101608702,True,2.1548,-1.205181098124906,True,10.012823776666538,MP_DFPT_real,"Type I (straddling, core confines shell)",0.020672212035964144,0.810227787964036,2.298306717677411,0.619150662999107,5.583127742681007e+18,3.19971500752903,1.0459060466909111,382.46499047768714,151.25371395388626,91648.88861421845
KSn2F5,inorganic,mp-686016,Ca3PI3,inorganic,mp-27272,2.9857,-1.2258533101608702,True,2.1548,-1.205181098124906,True,10.012823776666538,MP_DFPT_real,"Type I (straddling, core confines shell)",0.020672212035964144,0.810227787964036,2.2138049781751197,1.838505428289715,2072898787471048.2,2.6280359712020074,0.10843946311412228,3.9703606540489247,174275.2366840205,1836435.3995222838
KSn2F5,inorganic,mp-686016,Ca3PI3,inorganic,mp-27272,2.9857,-1.2258533101608702,True,2.1548,-1.205181098124906,True,10.012823776666538,MP_DFPT_real,"Type I (straddling, core confines shell)",0.020672212035964144,0.810227787964036,5.951994812978766,2.7598206776514944,3.121667107207681e+18,2.7077198934645077,0.8941608818385685,163.79883776065972,36922430.08642972,111363.96784643388
AlInI4,inorganic,mp-571260,K3PSe16,inorganic,mp-29947,3.0259,-1.9459783903906784,True,1.0851,-0.7317719900300861,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",1.2142064003605924,0.7265935996394077,2.6293571094040384,0.7193196671783382,4.8687126003671597e+17,2.9130293837216197,0.7883607495347436,119.41930908927247,1682787207.2852197,263617.79553663154
AlInI4,inorganic,mp-571260,K3PSe16,inorganic,mp-29947,3.0259,-1.9459783903906784,True,1.0851,-0.7317719900300861,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",1.2142064003605924,0.7265935996394077,3.2989386089195207,2.393398790090811,7972814663112583.0,2.3099522479346337,0.23318367027126952,6.830669948943193,10317906631.094385,1136780.4428889188
AlInI4,inorganic,mp-571260,K3PSe16,inorganic,mp-29947,3.0259,-1.9459783903906784,True,1.0851,-0.7317719900300861,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",1.2142064003605924,0.7265935996394077,2.0744585469888532,2.4221046700437556,3.788193714242232e+16,4.135160904391048,0.7066338167073866,15.607098070822659,9292296045.838509,699958.8038756242
AlInI4,inorganic,mp-571260,K3PSe16,inorganic,mp-29947,3.0259,-1.9459783903906784,True,1.0851,-0.7317719900300861,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",1.2142064003605924,0.7265935996394077,4.402798233664976,2.1196210778844162,1116194132186416.0,1.437970276008947,0.05820589205295598,3.3369372054368167,10353243877.898567,2342807.878091841
PTCDA,organic,,TeBrO3F5,inorganic,mp-554523,2.2,4.7,False,2.7381,1.6933396226163442,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),-3.006660377383656,2.468560377383656,2.7104710986098857,2.6197721059674173,2.242270832644595e+16,1.4664764127217425,0.19692825886645024,12.514872527750848,9725389240.720015,859079.1730625646
PTCDA,organic,,TeBrO3F5,inorganic,mp-554523,2.2,4.7,False,2.7381,1.6933396226163442,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),-3.006660377383656,2.468560377383656,5.146474627875813,0.30080566269314835,1.9461291585810263e+18,3.7135858621203615,1.42186342261746,327.6529807563719,10434649772.984426,138045.14255430218
PTCDA,organic,,TeBrO3F5,inorganic,mp-554523,2.2,4.7,False,2.7381,1.6933396226163442,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),-3.006660377383656,2.468560377383656,2.818825838090477,0.6963774629988628,4.4433520064342355e+17,3.07734397735835,0.888436950117845,116.47969743736135,9795182085.542154,279952.41309651436
PTCDA,organic,,TeBrO3F5,inorganic,mp-554523,2.2,4.7,False,2.7381,1.6933396226163442,True,8.0,no_MP_dielectric_data_default_used,Type III (broken gap),-3.006660377383656,2.468560377383656,4.5655947232111265,2.4880110737499055,7465896023820510.0,1.5798998840887388,0.15817683340750577,6.831864269696342,9893830897.395369,1301182.2810866486
Na2CdH4(SeO5)2,inorganic,mp-697888,Na2Ga2As3,inorganic,mp-15431,2.8694,-0.6988310462245133,True,1.0249,-1.3697486280701183,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.670917581845605,2.5154175818456053,5.546832981751411,2.8634552464759575,5233595862726489.0,1.5335832533456497,0.13824836357001857,5.09277675309321,9616081743.718395,1521303.5802626144
Na2CdH4(SeO5)2,inorganic,mp-697888,Na2Ga2As3,inorganic,mp-15431,2.8694,-0.6988310462245133,True,1.0249,-1.3697486280701183,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.670917581845605,2.5154175818456053,3.8322946491024226,1.8686923247560896,2.547485102492256e+18,4.797746500590999,1.8102564409228306,268.16026650301194,10794921116.951492,140077.68958499734
Na2CdH4(SeO5)2,inorganic,mp-697888,Na2Ga2As3,inorganic,mp-15431,2.8694,-0.6988310462245133,True,1.0249,-1.3697486280701183,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.670917581845605,2.5154175818456053,4.289242301649891,2.611292176428427,4.223348960977414e+16,2.5408447058810655,0.46323031075338456,18.379217307525973,9486589931.613247,685550.9392125461
Na2CdH4(SeO5)2,inorganic,mp-697888,Na2Ga2As3,inorganic,mp-15431,2.8694,-0.6988310462245133,True,1.0249,-1.3697486280701183,True,8.0,no_MP_dielectric_data_default_used,Type II (staggered),-0.670917581845605,2.5154175818456053,4.657322040634782,1.721668560885735,8.978361965622174e+18,2.4404650598182593,1.0870845766062767,589.4489236373604,10193677023.99721,80823.69851390734
K3In3(PO4)4,inorganic,mp-554506,CdP14Pb,inorganic,mp-1214259,3.2253,-1.8901352013932156,True,1.3228000000000009,-0.6000198006814186,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",1.290115400711797,0.612384599288202,4.050217883186056,1.300874146274215,4.070846129417876e+16,3.6152436181846346,0.6426393880995147,22.827967682153428,11479545295.321548,678534.2535737373
K3In3(PO4)4,inorganic,mp-554506,CdP14Pb,inorganic,mp-1214259,3.2253,-1.8901352013932156,True,1.3228000000000009,-0.6000198006814186,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",1.290115400711797,0.612384599288202,5.297570793974923,1.8206863833970421,3196310205846684.0,4.516591701476555,0.28867292037011477,4.640557923888945,10379651311.347717,1876026.143343668
K3In3(PO4)4,inorganic,mp-554506,CdP14Pb,inorganic,mp-1214259,3.2253,-1.8901352013932156,True,1.3228000000000009,-0.6000198006814186,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",1.290115400711797,0.612384599288202,5.607507159388734,2.3854898392777018,3.9314770649912696e+16,4.25895791072876,0.7591064871047368,19.069299989078292,10370794999.92127,704650.7171536791
K3In3(PO4)4,inorganic,mp-554506,CdP14Pb,inorganic,mp-1214259,3.2253,-1.8901352013932156,True,1.3228000000000009,-0.6000198006814186,True,8.0,no_MP_dielectric_data_default_used,"Type I (straddling, core confines shell)",1.290115400711797,0.612384599288202,3.983607829741102,1.9632105711071233,3.700097555484e+16,4.873891341844008,0.8474032689318701,19.217286831160123,10438727911.076818,742879.4975305244
Al2S3,inorganic,mp-1228491,K2SeBr6,inorganic,mp-23036,3.043574635953981,-1.5534319158183836,True,1.6978,-0.5839595336633603,True,21.27197911332808,MP_DFPT_real,"Type I (straddling, core confines shell)",0.9694723821550233,0.37630225379895776,5.212500700984252,0.36541604641367276,6100033515271138.0,3.3824139689057917,0.189256401153727,9.335180417752833,17711.272920315176,1395217.8594336007
Al2S3,inorganic,mp-1228491,K2SeBr6,inorganic,mp-23036,3.043574635953981,-1.5534319158183836,True,1.6978,-0.5839595336633603,True,21.27197911332808,MP_DFPT_real,"Type I (straddling, core confines shell)",0.9694723821550233,0.37630225379895776,4.613738711511328,0.6144086293467563,2.8297911208681373e+17,3.073536008299972,0.5297088071493532,83.41728449001253,69271.80462497722,316784.9495522797
Al2S3,inorganic,mp-1228491,K2SeBr6,inorganic,mp-23036,3.043574635953981,-1.5534319158183836,True,1.6978,-0.5839595336633603,True,21.27197911332808,MP_DFPT_real,"Type I (straddling, core confines shell)",0.9694723821550233,0.37630225379895776,3.5686059425329684,0.5127888136149029,7.560606911302946e+16,2.476091121002993,0.31979011330722373,39.26113911078553,38395.740365541744,513673.900914056
