core_material,shell_material,Original_Synthetic_Log_ON_OFF,RF_Reg_Pred,RF_Clf_Pred_Class,KNN_Reg_Pred,SVM_Reg_Pred,GB_Reg_Pred,LogReg_Clf_Pred_Class,Ridge_Reg_Pred,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Abs_Diff_RF_vs_Original
KInSnSe4,KH2N,0.5630410224714965,-1.320711330519009,0,-2.1594613494975854,2.0658131357015974,-1.062396802106489,0,-3.9739840031256315,5,9,-1,1.8837523529905056
KInSnSe4,KH2N,1.2164489607320963,-1.320711330519009,0,-2.1594613494975854,2.0658136032254766,-1.062396802106489,0,-3.3076948000845108,5,9,-1,2.537160291251105
KInSnSe4,KH2N,2.1682684116613067,-1.320711330519009,0,-2.1594613494975854,2.0658133871378848,-1.062396802106489,0,-3.604646412622938,5,9,-1,3.488979742180316
TeHO3,Cd(GaTe2)2,0.7647974025004616,-4.194144832870441,0,-4.779974305144565,2.0658174435640277,-3.9748290339964782,0,-12.200845680520647,2,1,-1,4.958942235370902
TeHO3,Cd(GaTe2)2,0.7511014853705613,-4.194144832870441,0,-4.779974305144565,2.0658174482923966,-3.9748290339964782,0,-8.408893467718825,2,1,-1,4.9452463182410025
TeHO3,Cd(GaTe2)2,1.2780045766616943,-1.1198006258393365,0,-2.0775023632956153,2.0658174949577144,-1.0593829223165785,0,-5.088153963495735,2,1,-1,2.397805202501031
TeHO3,Cd(GaTe2)2,1.426897365208106,-4.194144832870441,0,-4.779974305144565,2.0658174421465336,-3.9748290339964782,0,-9.174552950055169,2,1,-1,5.6210421980785465
K2GeSe3,CdPbF6,2.124867495091184,-4.363972607593827,0,-4.460998667741868,2.0657446342937016,-3.976444897272863,0,-9.064835115617573,5,9,-1,6.488840102685011
K2GeSe3,CdPbF6,1.0085306521885329,-1.320711330519009,0,-1.6436944571940812,2.065764635477992,-1.062396802106489,0,-3.453634507562907,5,1,3,2.3292419827075417
K2GeSe3,CdPbF6,1.6264106845030444,-4.363972607593827,0,-4.460998667741868,2.0657439300101186,-3.976444897272863,0,-8.857851788597914,5,9,-1,5.990383292096872
K2GeSe3,CdPbF6,2.5306905999166287,-4.363972607593827,0,-4.460998667741868,2.065741950779106,-3.976444897272863,0,-7.655538841857256,5,9,-1,6.894663207510456
ICl3,SnS,0.6842268894146116,-4.476047547757869,0,-4.840210249127326,2.0657788500406764,-4.136261526642759,0,-13.876903136247218,6,3,-1,5.160274437172481
ICl3,SnS,0.9497876192339129,-4.476047547757869,0,-4.840210249127328,2.0657772522812676,-4.136261526642759,0,-8.443315378054807,6,3,-1,5.4258351669917815
ICl3,SnS,1.5421579495984585,-4.476047547757869,0,-4.840210249127327,2.0657778305067853,-4.136261526642759,0,-8.278668519613078,6,3,-1,6.018205497356327
ICl3,SnS,1.8328359553724598,-1.572002806582795,0,-2.1594613494975854,2.065779524804215,-1.3253147486153878,0,-7.840986975472857,6,3,-1,3.4048387619552547
TiGeS3,AsHPbO4,0.9087421810114932,-4.363972607593827,0,-4.840210249127327,2.065817576352328,-3.976444897272863,0,-3.9585790414155393,7,4,-1,5.27271478860532
TiGeS3,AsHPbO4,1.1961415466513108,-4.363972607593827,0,-4.840210249127326,2.0658175763523294,-3.976444897272863,0,-7.769428029665859,7,4,-1,5.560114154245138
TiGeS3,AsHPbO4,0.6484607476488568,-4.363972607593827,0,-4.840210249127326,2.065817576352329,-3.976444897272863,0,-2.9512346539723127,7,4,-1,5.012433355242684
TiGeS3,AsHPbO4,1.8763873708683922,-4.363972607593827,0,-4.840210249127327,2.0658175763523303,-3.976444897272863,0,-8.213361029501653,7,4,-1,6.2403599784622195
Na2Ga2Se3,GeS,1.5869244458803946,-4.363972607593827,0,-4.840210249127327,2.0656723711614915,-3.976444897272863,0,-12.931450177059093,2,3,-1,5.950897053474222
Na2Ga2Se3,GeS,2.391425402003474,-4.363972607593827,0,-4.840210249127327,2.0656671438968663,-3.976444897272863,0,-8.743275925699205,2,3,-1,6.755398009597301
Na2Ga2Se3,GeS,1.2233863061121233,-4.363972607593827,0,-4.840210249127327,2.0656795525598115,-3.976444897272863,0,-7.643047026826428,2,3,-1,5.58735891370595
Na2Ga2Se3,GeS,1.0461848285307516,-4.363972607593827,0,-4.840210249127327,2.065668431259968,-3.976444897272863,0,-12.551545189052375,2,3,-1,5.410157436124579
ClF5,K2Cd2O3,1.8198494425973186,-4.029384893076763,0,-4.779974305144565,2.0658175762477726,-3.86302067685849,0,-11.043457120812532,3,6,-1,5.8492343356740815
ClF5,K2Cd2O3,1.2981991932663164,-0.8538880132831561,0,-2.0775023632956153,2.0658175762736692,-0.9169603354707109,0,-6.326152603757363,3,6,-1,2.1520872065494725
ClF5,K2Cd2O3,2.0240188821540475,-4.029384893076763,0,-4.779974305144565,2.065817576269981,-3.86302067685849,0,-14.041521954265692,3,6,-1,6.0534037752308105
ClF5,K2Cd2O3,2.1485648173044494,-4.029384893076763,0,-4.779974305144564,2.0658175762462587,-3.86302067685849,0,-10.108463207248056,3,6,-1,6.177949710381212
Ga(IO3)3,KNa4GeAs3,1.1968238155889035,-4.029384893076763,0,-3.511947514754446,2.065817576352335,-3.86302067685849,0,-11.32438988273917,3,6,-1,5.226208708665666
Ga(IO3)3,KNa4GeAs3,1.9749529269348827,-4.029384893076763,0,-3.511947514754446,2.0658175763523348,-3.86302067685849,0,-9.863517802396894,3,6,-1,6.004337820011646
Ga(IO3)3,KNa4GeAs3,2.385284440415143,-4.029384893076763,0,-3.511947514754446,2.065817576352335,-3.86302067685849,0,-8.064275454968952,3,6,-1,6.414669333491906
Ga(IO3)3,KNa4GeAs3,2.2501147582431082,-4.029384893076763,0,-3.5119475147544463,2.0658175763523356,-3.86302067685849,0,-11.776467398836092,3,6,-1,6.279499651319871
Pentacene,LiCaAlN2,2.5726664900208083,-1.320711330519009,0,-0.8379360531241223,2.055826060181976,-1.062396802106489,0,-3.1410445625969214,8,2,-1,3.8933778205398175
Pentacene,LiCaAlN2,1.046395428159946,-4.363972607593827,0,-3.778461272369843,2.0519595314711383,-3.976444897272863,0,-5.567640374597158,8,2,-1,5.410368035753773
Pentacene,LiCaAlN2,2.2780593519229235,-4.363972607593827,0,-3.778461272369843,2.0511276583520184,-3.976444897272863,0,-8.479106356243289,8,8,-1,6.642031959516751
Pentacene,LiCaAlN2,0.7162813709895747,-4.363972607593827,0,-3.7784612723698436,2.0509310182408993,-3.976444897272863,0,-7.917647998853376,8,8,-1,5.080253978583402
Na5Ga7H12S13O6,KNaS,0.6144418981892964,-4.029384893076763,0,-3.5119475147544463,2.0657714275158434,-3.86302067685849,0,-7.407990992411232,9,0,-1,4.64382679126606
Na5Ga7H12S13O6,KNaS,1.4184988948826065,-4.029384893076763,0,-3.511947514754446,2.065777865751116,-3.86302067685849,0,-5.3539400224773175,9,0,-1,5.44788378795937
Na5Ga7H12S13O6,KNaS,1.0271032830412106,-4.029384893076763,0,-3.5119475147544463,2.065774293536731,-3.86302067685849,0,-6.239281589137347,9,0,-1,5.056488176117973
Na5Ga7H12S13O6,KNaS,2.5823805068833914,-4.029384893076763,0,-3.511947514754446,2.065786221168569,-3.86302067685849,0,-3.81760058695995,9,0,-1,6.611765399960154
Al4C3,Ca2Si5N8,1.061293516622136,-4.363972607593827,0,-4.460998667741869,2.0656986440775427,-3.976444897272863,0,-4.672009055412071,5,4,-1,5.425266124215963
Al4C3,Ca2Si5N8,2.635701400187995,-1.320711330519009,0,-1.643694457194081,2.0657428722595728,-1.062396802106489,0,-0.8062258382546963,5,4,-1,3.9564127307070036
Al4C3,Ca2Si5N8,1.6048371439446947,-4.363972607593827,0,-4.460998667741867,2.0657035480905166,-3.976444897272863,0,-7.102066506350599,5,4,-1,5.968809751538522
Al4C3,Ca2Si5N8,1.1973959000525842,-4.363972607593827,0,-4.460998667741868,2.0657010452115245,-3.976444897272863,0,-4.1307898183506815,5,4,-1,5.561368507646412
InGaSe3,ICl3,2.87885388286338,-4.363972607593827,0,-4.460998667741867,2.065817547395526,-3.976444897272863,0,-10.497154984180066,6,9,-1,7.242826490457207
InGaSe3,ICl3,1.8414719793859067,-4.363972607593827,0,-4.460998667741867,2.0658175438572743,-3.976444897272863,0,-6.661711202146682,6,9,-1,6.205444586979734
InGaSe3,ICl3,0.6932893662148987,-1.320711330519009,0,-1.6436944571940808,2.065817549901303,-1.062396802106489,0,-4.251301392053277,6,9,-1,2.0140006967339077
InGaSe3,ICl3,1.401012119960241,-1.320711330519009,0,-1.643694457194081,2.0658175493606348,-1.062396802106489,0,-4.397870813813956,6,9,-1,2.7217234504792502
Sb2ClF17,Sb2PbO6,2.172362793230609,-4.363972607593827,0,-4.840210249127327,2.06581757635233,-3.976444897272863,0,-7.699990164005769,0,7,-1,6.536335400824436
Sb2ClF17,Sb2PbO6,1.8782421043929372,-1.320711330519009,0,-2.1594613494975854,2.065817576352332,-1.062396802106489,0,-4.796705282095424,0,7,-1,3.198953434911946
Sb2ClF17,Sb2PbO6,1.4992565180833206,-4.363972607593827,0,-4.840210249127327,2.0658175763523303,-3.976444897272863,0,-6.394399160252966,0,7,-1,5.863229125677147
Sb2ClF17,Sb2PbO6,2.27065921029258,-4.363972607593827,0,-4.840210249127326,2.0658175763523308,-3.976444897272863,0,-5.828854911370039,0,7,-1,6.634631817886407
SbBr5F6,Na2In2GeS6,1.4918892443575889,-1.320711330519009,0,-1.643694457194081,2.065785840556157,-1.062396802106489,0,-3.7461870652163314,5,9,3,2.8126005748765976
SbBr5F6,Na2In2GeS6,0.874085780969905,-1.320711330519009,0,-1.643694457194081,2.06578463419874,-1.062396802106489,0,-3.954352804790313,5,9,3,2.194797111488914
SbBr5F6,Na2In2GeS6,1.24191671465507,-4.363972607593827,0,-4.460998667741868,2.06577242748204,-3.976444897272863,0,-7.7013422267593725,5,9,-1,5.605889322248897
SbBr5F6,Na2In2GeS6,0.9283974390112127,-4.363972607593827,0,-4.460998667741868,2.0657723957735765,-3.976444897272863,0,-8.143944249999898,5,9,-1,5.29237004660504
Li3As7(H3N)13,Na2Se2O7,1.113985389716,-4.363972607593827,0,-3.778461272369843,2.0642407009448203,-3.976444897272863,0,-6.025468303005981,8,8,-1,5.477957997309828
Li3As7(H3N)13,Na2Se2O7,2.667244136739486,-4.363972607593827,0,-3.7784612723698427,2.0643469182347105,-3.976444897272863,0,-8.995692443170414,8,8,-1,7.031216744333314
Li3As7(H3N)13,Na2Se2O7,1.3360166669118152,-4.363972607593827,0,-3.7784612723698427,2.0644933492800086,-3.976444897272863,0,-3.7891073341936274,8,1,-1,5.699989274505643
Li3As7(H3N)13,Na2Se2O7,2.0060215418571254,-4.363972607593827,0,-3.778461272369843,2.064224017213041,-3.976444897272863,0,-6.5215887716221435,8,8,-1,6.369994149450953
K3SnSe3,Na2ZnGeO4,1.3787930650056046,-4.363972607593827,0,-4.460998667741868,2.0656979483175597,-3.976444897272863,0,-4.8601563055084025,5,8,-1,5.742765672599432
K3SnSe3,Na2ZnGeO4,2.577018148975802,-4.363972607593827,0,-4.460998667741868,2.0656921217812982,-3.976444897272863,0,-5.606952081047989,5,8,-1,6.940990756569629
K3SnSe3,Na2ZnGeO4,1.2196625424243135,-4.363972607593827,0,-4.460998667741868,2.065689239379751,-3.976444897272863,0,-6.2419650920214345,5,8,-1,5.583635150018141
K3SnSe3,Na2ZnGeO4,1.7160607618064652,-4.363972607593827,0,-4.460998667741868,2.065698117067453,-3.976444897272863,0,-9.010530411354505,5,9,-1,6.080033369400292
NaZn4H6SClO16,NaHS,2.225866146385698,-4.363972607593827,0,-4.840210249127327,2.065817576351886,-3.976444897272863,0,-7.908888639868065,7,4,-1,6.589838753979525
NaZn4H6SClO16,NaHS,2.163246039527608,-4.363972607593827,0,-4.840210249127327,2.06581757635183,-3.976444897272863,0,-6.36031583484267,7,4,-1,6.527218647121435
NaZn4H6SClO16,NaHS,2.4806415980884235,-4.363972607593827,0,-4.840210249127326,2.0658175763518134,-3.976444897272863,0,-5.453351027782258,7,4,-1,6.844614205682251
NaZn4H6SClO16,NaHS,2.1757471854010957,-4.363972607593827,0,-4.840210249127326,2.0658175763518636,-3.976444897272863,0,-7.390368934023613,7,4,-1,6.539719792994923
LiZnN,Ca(AlSe2)2,0.7699014298257368,-4.363972607593827,0,-4.840210249127327,2.0658175763499447,-3.976444897272863,0,-6.086050329753636,7,4,-1,5.133874037419564
LiZnN,Ca(AlSe2)2,2.743850068993823,-4.363972607593827,0,-4.840210249127328,2.065817576350181,-3.976444897272863,0,-3.248057573878563,7,4,-1,7.10782267658765
LiZnN,Ca(AlSe2)2,1.098819226490173,-1.320711330519009,0,-2.1594613494975854,2.0658175763505953,-1.062396802106489,0,-1.7092481275906803,7,4,-1,2.419530557009182
LiZnN,Ca(AlSe2)2,2.037908903355314,-4.363972607593827,0,-4.840210249127327,2.065817576349982,-3.976444897272863,0,-6.667589874834745,7,4,-1,6.401881510949141
Na5GeP3,K2Zn3O4,1.1210899463907673,-4.363972607593827,0,-4.840210249127327,2.0658175758543442,-3.976444897272863,0,-5.886609153254659,0,7,-1,5.485062553984594
Na5GeP3,K2Zn3O4,1.1302502817738713,-4.363972607593827,0,-4.840210249127327,2.0658175758500392,-3.976444897272863,0,-10.747186731453302,0,7,-1,5.494222889367698
Na5GeP3,K2Zn3O4,0.3269313190553554,-1.320711330519009,0,-2.159461349497585,2.0658175759116264,-1.062396802106489,0,-4.881969154680963,0,7,-1,1.6476426495743643
Na5GeP3,K2Zn3O4,1.5136367894643394,-4.363972607593827,0,-4.840210249127326,2.0658175758050206,-3.976444897272863,0,-7.359499990256483,0,7,-1,5.877609397058166
NaAl(PS3)2,Li2PbO3,2.1220432370166047,-4.029384893076763,0,-4.779974305144566,2.0658150085516938,-3.86302067685849,0,-12.449131062930581,2,1,-1,6.151428130093368
NaAl(PS3)2,Li2PbO3,2.484556965119275,-4.029384893076763,0,-4.779974305144564,2.0658151265244578,-3.86302067685849,0,-7.109208416451288,2,1,-1,6.513941858196038
NaAl(PS3)2,Li2PbO3,0.7677131383995967,-4.029384893076763,0,-4.779974305144565,2.0658147500382724,-3.86302067685849,0,-10.52647458057532,2,1,-1,4.797098031476359
NaAl(PS3)2,Li2PbO3,2.4257251567986375,-4.029384893076763,0,-4.779974305144564,2.065814920731493,-3.86302067685849,0,-11.99007883244999,2,1,-1,6.455110049875401
SiI4,K2SeBr6,1.7744920576762682,-4.029384893076763,0,-3.511947514754446,2.0658105879786297,-3.86302067685849,0,-7.34669881274308,3,6,-1,5.803876950753031
SiI4,K2SeBr6,0.9016784744755504,-4.029384893076763,0,-3.511947514754446,2.0658110667080583,-3.86302067685849,0,-10.767453598814088,3,6,-1,4.931063367552314
SiI4,K2SeBr6,0.4916168454581883,-0.8538880132831561,0,-0.4445878399409285,2.065812069041555,-0.9169603354707109,0,-4.63757126045585,3,6,-1,1.3455048587413443
SiI4,K2SeBr6,1.812729898406826,-4.029384893076763,0,-3.5119475147544463,2.06581055286906,-3.86302067685849,0,-9.322173996902633,3,6,-1,5.842114791483589
Ti(SeO3)2,Sb2S19F12,2.205992238379477,-4.102235444133379,0,-3.778461272369843,2.0657951307824347,-3.936268946242419,0,-9.916942138848858,2,2,14,6.3082276825128565
Ti(SeO3)2,Sb2S19F12,0.6650983720697297,-4.102235444133379,0,-3.7784612723698436,2.0657963049494925,-3.936268946242419,0,-10.954274873268764,2,2,14,4.767333816203109
Ti(SeO3)2,Sb2S19F12,0.8688453818333464,-4.102235444133379,0,-3.778461272369844,2.0657948225610774,-3.936268946242419,0,-8.509178038575921,2,2,14,4.971080825966726
Ti(SeO3)2,Sb2S19F12,2.2622411094095876,-4.102235444133379,0,-3.778461272369843,2.0657950718111966,-3.936268946242419,0,-8.027960707823635,2,2,14,6.364476553542967
K2PbO3,KLiS,1.3990615073024646,-1.320711330519009,0,-1.643694457194081,2.065816446868732,-1.062396802106489,0,-1.6916770440860325,5,4,-1,2.7197728378214734
K2PbO3,KLiS,1.3913435548816733,-4.363972607593827,0,-4.460998667741868,2.0658160841404127,-3.976444897272863,0,-6.969696596089921,5,4,-1,5.7553161624755
K2PbO3,KLiS,1.7576920465974353,-4.363972607593827,0,-4.460998667741868,2.0658161706162472,-3.976444897272863,0,-3.3463030904922832,5,4,-1,6.121664654191262
K2PbO3,KLiS,1.8523709819635548,-1.320711330519009,0,-1.643694457194081,2.0658163265229166,-1.062396802106489,0,-2.3193669043491396,5,4,-1,3.173082312482564
Li10Sn(PSe6)2,NaInS2,0.5253210032927107,-1.320711330519009,0,-2.1594613494975854,2.065815236735503,-1.062396802106489,0,-3.650730387681732,6,9,-1,1.8460323338117197
Li10Sn(PSe6)2,NaInS2,1.2873601925010678,-4.363972607593827,0,-4.840210249127327,2.065814232014719,-3.976444897272863,0,-8.63547189548542,6,9,-1,5.651332800094895
Li10Sn(PSe6)2,NaInS2,1.5491270659002134,-4.363972607593827,0,-4.840210249127327,2.065814314799396,-3.976444897272863,0,-9.342458005346906,6,9,-1,5.913099673494041
Li10Sn(PSe6)2,NaInS2,2.2840028934386782,-4.363972607593827,0,-4.840210249127327,2.0658142126531875,-3.976444897272863,0,-7.525403907160483,6,9,-1,6.647975501032505
Na3P(SO)2,SbAsPCl13,1.676969141348119,-4.029384893076763,0,-3.5119475147544463,2.065817524582414,-3.86302067685849,0,-10.140524353461101,9,0,-1,5.706354034424882
Na3P(SO)2,SbAsPCl13,1.1482744238702505,-4.029384893076763,0,-3.511947514754446,2.0658175298250416,-3.86302067685849,0,-5.91802072713436,9,0,-1,5.177659316947014
Na3P(SO)2,SbAsPCl13,2.069974928643464,-4.029384893076763,0,-3.511947514754446,2.0658175245993635,-3.86302067685849,0,-10.146718603256701,9,0,-1,6.099359821720228
Na3P(SO)2,SbAsPCl13,2.0412828188685266,-4.029384893076763,0,-3.5119475147544463,2.065817526338069,-3.86302067685849,0,-6.7062143702513595,9,0,-1,6.07066771194529
K2ZnO2,KSb2PO8,0.5102990200524018,-4.363972607593827,0,-3.778461272369843,2.065697987530702,-3.976444897272863,0,-5.149567530473007,8,1,-1,4.874271627646229
K2ZnO2,KSb2PO8,1.8976316010181609,-4.363972607593827,0,-3.7784612723698436,2.065669976754176,-3.976444897272863,0,-8.428298136081958,8,1,-1,6.261604208611988
K2ZnO2,KSb2PO8,1.1720997885484172,-4.363972607593827,0,-3.778461272369843,2.0657070120575596,-3.976444897272863,0,-4.618669898110731,8,1,-1,5.536072396142244
K2ZnO2,KSb2PO8,0.6991819026040214,-4.363972607593827,0,-3.7784612723698436,2.0656751203392916,-3.976444897272863,0,-9.842339998291513,8,1,-1,5.063154510197848
K5In3(SiO3)7,SnTe3O8,2.5984417034457636,-4.029384893076763,0,-3.1008672019031014,2.0658172818139233,-3.86302067685849,0,-5.843926525311559,9,0,-1,6.627826596522526
K5In3(SiO3)7,SnTe3O8,1.8587451017154375,-4.029384893076763,0,-3.1008672019031014,2.0658172505034815,-3.86302067685849,0,-7.316281861301794,9,0,-1,5.888129994792201
K5In3(SiO3)7,SnTe3O8,0.770405826804653,-4.029384893076763,0,-3.100867201903101,2.0658172476440164,-3.86302067685849,0,-7.644289443687727,9,0,-1,4.7997907198814165
K5In3(SiO3)7,SnTe3O8,1.4190098286880692,-4.029384893076763,0,-3.100867201903101,2.0658172469654508,-3.86302067685849,0,-8.418903117644193,9,0,-1,5.448394721764832
K2Ge2Se5,LiCaAs,1.781449347747491,-1.320711330519009,0,-2.1594613494975854,2.0658175600975968,-1.062396802106489,0,-5.486939302585505,6,1,-1,3.1021606782665003
K2Ge2Se5,LiCaAs,2.5992773428230387,-1.320711330519009,0,-2.1594613494975854,2.065817560736265,-1.062396802106489,0,-5.265202844454558,6,1,-1,3.919988673342048
K2Ge2Se5,LiCaAs,1.13174242377777,-4.363972607593827,0,-4.840210249127326,2.065817552773592,-3.976444897272863,0,-10.763472599512298,6,1,-1,5.4957150313715974
K2Ge2Se5,LiCaAs,2.74017724323009,-4.363972607593827,0,-4.840210249127327,2.0658175544990898,-3.976444897272863,0,-7.898113791300268,6,1,-1,7.104149850823918
Ca7SiN6,Sb9Se4F39,0.9625848517502329,-1.320711330519009,0,-1.6436944571940812,2.0658050190342885,-1.062396802106489,0,-4.570675227696292,6,1,-1,2.283296182269242
Ca7SiN6,Sb9Se4F39,2.543419186350887,-4.363972607593827,0,-4.460998667741868,2.0658013360417526,-3.976444897272863,0,-6.703136347075176,6,9,-1,6.907391793944714
Ca7SiN6,Sb9Se4F39,2.703105551135675,-4.363972607593827,0,-4.460998667741867,2.0658004751927215,-3.976444897272863,0,-7.604237080428739,6,9,-1,7.067078158729503
Ca7SiN6,Sb9Se4F39,1.8721893288113247,-1.320711330519009,0,-1.643694457194081,2.0658065659623555,-1.062396802106489,0,-3.8881397504722623,6,1,-1,3.1929006593303337
K3GaO3,K2Sn(AsS3)2,1.7460893742947026,-0.8538880132831561,0,-2.0775023632956153,2.065817555172115,-0.9169603354707109,0,-6.025712645338011,2,6,-1,2.5999773875778587
K3GaO3,K2Sn(AsS3)2,2.8019614171169667,-4.029384893076763,0,-4.779974305144565,2.0658175541022517,-3.86302067685849,0,-12.730822669211843,2,6,-1,6.83134631019373
K3GaO3,K2Sn(AsS3)2,0.6611421905255024,-4.029384893076763,0,-4.779974305144565,2.065817551199817,-3.86302067685849,0,-7.875380089816774,2,6,-1,4.690527083602266
K3GaO3,K2Sn(AsS3)2,2.504481928601037,-0.8538880132831561,0,-2.0775023632956158,2.0658175542346737,-0.9169603354707109,0,-6.373109029612911,2,6,-1,3.3583699418841935
LiCa11Sb9,KPSe6,1.3739279438827048,-1.320711330519009,0,-2.1594613494975854,2.065817576222464,-1.062396802106489,0,-4.951043882687998,0,7,-1,2.694639274401714
LiCa11Sb9,KPSe6,1.531484254384178,-1.320711330519009,0,-2.1594613494975854,2.065817576223364,-1.062396802106489,0,-4.884180367814372,0,7,-1,2.8521955849031873
LiCa11Sb9,KPSe6,0.5405914450206256,-4.363972607593827,0,-4.840210249127327,2.065817576205858,-3.976444897272863,0,-7.588800786103869,0,7,-1,4.904564052614453
LiCa11Sb9,KPSe6,0.7978351383998715,-4.363972607593827,0,-4.840210249127327,2.0658175762379902,-3.976444897272863,0,-11.304423187934487,0,7,-1,5.161807745993698
Sb7Se8F35,Li10Sn(PSe6)2,2.236050111437396,-4.363972607593827,0,-4.460998667741869,2.0658172706644904,-3.976444897272863,0,-9.427366237251322,6,1,-1,6.600022719031223
Sb7Se8F35,Li10Sn(PSe6)2,2.0845460810142704,-1.320711330519009,0,-1.643694457194081,2.0658173817943273,-1.062396802106489,0,-5.0580686583178185,6,1,-1,3.405257411533279
Sb7Se8F35,Li10Sn(PSe6)2,0.7982525309175,-4.363972607593827,0,-4.460998667741868,2.0658173580304924,-3.976444897272863,0,-5.70025281776142,6,1,-1,5.162225138511327
Sb7Se8F35,Li10Sn(PSe6)2,1.4107258807914964,-1.320711330519009,0,-1.6436944571940808,2.0658173635259365,-1.062396802106489,0,-5.548206746245855,6,1,-1,2.7314372113105057
KSn2F5,Ca3PI3,2.260723341078743,-4.029384893076763,0,-3.511947514754446,2.065812627414295,-3.86302067685849,0,-6.4600744531232035,9,0,-1,6.290108234155506
KSn2F5,Ca3PI3,2.582591687494305,-4.029384893076763,0,-3.511947514754446,2.065812475543209,-3.86302067685849,0,-9.878610429477762,9,0,-1,6.611976580571068
KSn2F5,Ca3PI3,0.5988299583876082,-4.029384893076763,0,-3.5119475147544463,2.065812698275465,-3.86302067685849,0,-6.264542800179667,9,0,-1,4.628214851464371
KSn2F5,Ca3PI3,2.214310815886409,-0.8538880132831561,0,-0.4445878399409286,2.065814191301587,-0.9169603354707109,0,-3.533839879357814,9,0,-1,3.0681988291695648
AlInI4,K3PSe16,2.0770745542047924,-4.029384893076763,0,-3.5119475147544454,2.0658175762074373,-3.86302067685849,0,-11.457695941751101,3,6,-1,6.106459447281555
AlInI4,K3PSe16,0.8344633011720666,-4.029384893076763,0,-3.5119475147544463,2.065817576207664,-3.86302067685849,0,-6.495862569525123,3,6,-1,4.863848194248829
AlInI4,K3PSe16,1.1933221593732146,-4.029384893076763,0,-3.511947514754446,2.065817576208746,-3.86302067685849,0,-6.4107806930593085,3,6,-1,5.2227070524499775
AlInI4,K3PSe16,0.5233480341678648,-4.029384893076763,0,-3.511947514754445,2.0658175761990867,-3.86302067685849,0,-7.307317279404087,3,6,-1,4.5527329272446275
PTCDA,TeBrO3F5,1.097426430390399,-1.1198006258393365,0,-0.8379360531241223,2.0637755496328514,-1.0593829223165785,0,-2.8358825661411147,8,1,-1,2.217227056229736
PTCDA,TeBrO3F5,2.515414123215874,-4.194476075463397,0,-3.778461272369843,2.0626979632056317,-3.9748290339964782,0,-9.70910912385146,8,2,11,6.709890198679272
PTCDA,TeBrO3F5,2.066250233865811,-4.194476075463397,0,-3.7784612723698436,2.062504358777032,-3.9748290339964782,0,-8.536666714765266,8,2,11,6.260726309329208
PTCDA,TeBrO3F5,0.8345392295329015,-4.194476075463397,0,-3.778461272369843,2.063596915773496,-3.9748290339964782,0,-3.226411471177809,8,1,-1,5.029015304996299
Na2CdH4(SeO5)2,Na2Ga2As3,0.7069546388652127,-0.8538880132831561,0,-2.0775023632956153,2.06581757587698,-0.9169603354707109,0,-5.215719501939422,3,6,-1,1.5608426521483687
Na2CdH4(SeO5)2,Na2Ga2As3,2.4283944285609,-4.029384893076763,0,-4.779974305144565,2.0658175757353106,-3.86302067685849,0,-8.164115306467187,3,6,-1,6.457779321637663
Na2CdH4(SeO5)2,Na2Ga2As3,1.2643270126942576,-0.8538880132831561,0,-2.0775023632956153,2.065817575826327,-0.9169603354707109,0,-5.9631101832281495,3,6,-1,2.1182150259774137
Na2CdH4(SeO5)2,Na2Ga2As3,2.77044617899264,-4.029384893076763,0,-4.779974305144565,2.0658175757288695,-3.86302067685849,0,-8.599881697731323,3,6,-1,6.799831072069403
K3In3(PO4)4,CdP14Pb,1.3584672490410887,-4.029384893076763,0,-3.511947514754446,2.0658175762606055,-3.86302067685849,0,-9.297018221749923,3,0,12,5.387852142117852
K3In3(PO4)4,CdP14Pb,0.6665701979471045,-4.029384893076763,0,-3.5119475147544463,2.0658175762622797,-3.86302067685849,0,-7.756337336272841,3,0,-1,4.695955091023867
K3In3(PO4)4,CdP14Pb,1.2803347509138379,-4.029384893076763,0,-3.5119475147544463,2.0658175762717628,-3.86302067685849,0,-6.082306164280412,3,0,-1,5.309719643990601
K3In3(PO4)4,CdP14Pb,1.2836920723319472,-4.029384893076763,0,-3.511947514754446,2.065817576263957,-3.86302067685849,0,-7.33390732012225,3,0,-1,5.31307696540871
Al2S3,K2SeBr6,0.9701227158231072,-4.029384893076763,0,-3.5119475147544463,2.0658169837646376,-3.86302067685849,0,-11.849367080573305,3,6,-1,4.9995076088998704
Al2S3,K2SeBr6,1.9212560480104302,-4.029384893076763,0,-3.5119475147544463,2.0658169395349972,-3.86302067685849,0,-11.111373463351239,3,6,-1,5.950640941087193
Al2S3,K2SeBr6,1.593962895935197,-4.029384893076763,0,-3.511947514754446,2.065816956717178,-3.86302067685849,0,-11.412566272028375,3,6,-1,5.6233477890119605
Al2S3,K2SeBr6,1.6635995354353343,-4.029384893076763,0,-3.511947514754446,2.065816869987494,-3.86302067685849,0,-9.343397789135258,3,6,-1,5.692984428512098
K2LiInAs2,ClF3,2.7599299291486323,-4.363972607593827,0,-4.840210249127326,2.065817576348943,-3.976444897272863,0,-5.974590885021781,7,4,-1,7.1239025367424595
K2LiInAs2,ClF3,1.89017909078278,-4.363972607593827,0,-4.840210249127327,2.065817576349088,-3.976444897272863,0,-7.654784480960542,7,4,-1,6.2541516983766074
